text,label
Anneme bir şey söyledim ama bağırdı.,duygusal
Beni okuldan almayı unuttular.,ihmal
Bugün bütün gün evde yalnızdım.,ihmal
Pikniğe gittik ve top oynadık.,normal
Biri bana dokundu ve çok korktum.,cinsel
Dizim kanadı çünkü biri beni dövdü.,fiziksel
Kıyafetimi çıkarmamı istedi.,cinsel
Annemle birlikte kek yaptık.,normal
Biri bana dokundu ve çok korktum.,cinsel
"Onunla konuşmamı istemiyorum, kötü hissediyorum.",cinsel
Oyun oynamak bahanesiyle bana dokundu.,cinsel
Kimse bana yemek yapmadı.,ihmal
"Kolum morardı, biri beni sıkıca tuttu.",fiziksel
Saçımı çekti ve bağırdı.,fiziksel
Arkadaşlarımla oyun oynadım.,normal
Pikniğe gittik ve top oynadık.,normal
Saçımı çekti ve bağırdı.,fiziksel
Bugün parkta çok eğlendim.,normal
Bugün yine beni aşağıladılar.,duygusal
Öğretmenim bana vurdu.,fiziksel
Bugün bütün gün evde yalnızdım.,ihmal
Bugün bütün gün evde yalnızdım.,ihmal
Saçımı çekti ve bağırdı.,fiziksel
Korkuyorum çünkü bağırıyorlar.,duygusal
Üşüyorum ama kimse ilgilenmiyor.,ihmal
"Bütün gün televizyon izledim, kimse benimle konuşmadı.",ihmal
Dizim kanadı çünkü biri beni dövdü.,fiziksel
Karnım aç ama evde kimse yok.,ihmal
Herkes bana kötü davranıyor.,duygusal
Karnım aç ama evde kimse yok.,ihmal
"Kolum morardı, biri beni sıkıca tuttu.",fiziksel
"Bütün gün televizyon izledim, kimse benimle konuşmadı.",ihmal
Anneme bir şey söyledim ama bağırdı.,duygusal
Bana kötü yerlerinden bahsetti.,cinsel
Bugün parkta çok eğlendim.,normal
Anneme bir şey söyledim ama bağırdı.,duygusal
Anneme bir şey söyledim ama bağırdı.,duygusal
Kendimi çok değersiz hissediyorum.,duygusal
Oyun oynamak bahanesiyle bana dokundu.,cinsel
Yeni kalem kutumu çok sevdim.,normal
Herkes bana kötü davranıyor.,duygusal
"Okulda resim yaptım, öğretmenim beğendi.",normal
Pikniğe gittik ve top oynadık.,normal
Sınıfta biri beni itip yere düşürdü.,fiziksel
Pikniğe gittik ve top oynadık.,normal
Beni kimse sevmiyor gibi hissediyorum.,duygusal
Bir yetişkin beni sertçe itti.,fiziksel
Bana hiç sarılmıyorlar.,ihmal
Biri bana dokundu ve çok korktum.,cinsel
Babam bana tokat attı.,fiziksel
Anneme bir şey söyledim ama bağırdı.,duygusal
Bana 'aptal' dedi.,duygusal
Odam çok kirli ama yardım eden yok.,ihmal
Bana kötü yerlerinden bahsetti.,cinsel
Dizim kanadı çünkü biri beni dövdü.,fiziksel
Korkuyorum çünkü bağırıyorlar.,duygusal
Kitap okudum ve çok sevdim.,normal
Babamla sinemaya gittik.,normal
"Kolum morardı, biri beni sıkıca tuttu.",fiziksel
Bir yetişkin beni sertçe itti.,fiziksel
Beni sürekli eleştiriyor.,duygusal
"Kolum morardı, biri beni sıkıca tuttu.",fiziksel
"Bütün gün televizyon izledim, kimse benimle konuşmadı.",ihmal
Bugün bütün gün evde yalnızdım.,ihmal
Korkuyorum çünkü bağırıyorlar.,duygusal
Kitap okudum ve çok sevdim.,normal
Bana 'aptal' dedi.,duygusal
Dizim kanadı çünkü biri beni dövdü.,fiziksel
Gizlice fotoğraf çekmeye çalıştı.,cinsel
Pikniğe gittik ve top oynadık.,normal
"Çok üzgünüm, bana kötü sözler söylüyorlar.",duygusal
Bana hiç sarılmıyorlar.,ihmal
Bugün yine beni aşağıladılar.,duygusal
Yeni kalem kutumu çok sevdim.,normal
Anneme bir şey söyledim ama bağırdı.,duygusal
Babam bana tokat attı.,fiziksel
Oyun oynamak bahanesiyle bana dokundu.,cinsel
Sınıfta biri beni itip yere düşürdü.,fiziksel
Kıyafetimi çıkarmamı istedi.,cinsel
Anneme bir şey söyledim ama bağırdı.,duygusal
Birisi bana garip şeyler gösterdi.,cinsel
Dün akşam yatmadan önce kimse iyi geceler demedi.,ihmal
Öğretmenim bana vurdu.,fiziksel
Beni rahatsız eden sorular sordu.,cinsel
Herkes bana kötü davranıyor.,duygusal
"Kolum morardı, biri beni sıkıca tuttu.",fiziksel
Birisi bana garip şeyler gösterdi.,cinsel
Bana hiç sarılmıyorlar.,ihmal
Bugün bütün gün evde yalnızdım.,ihmal
Gizlice fotoğraf çekmeye çalıştı.,cinsel
Vurunca duvara çarptım.,fiziksel
Dün akşam yatmadan önce kimse iyi geceler demedi.,ihmal
Kitap okudum ve çok sevdim.,normal
Bana hiç sarılmıyorlar.,ihmal
Pikniğe gittik ve top oynadık.,normal
Babam bana tokat attı.,fiziksel
Arkadaşlarımla oyun oynadım.,normal
Gizlice fotoğraf çekmeye çalıştı.,cinsel
Hiçbir şeyi doğru yapamıyorum diyorlar.,duygusal
Karnım aç ama evde kimse yok.,ihmal
Odam çok kirli ama yardım eden yok.,ihmal
Saçımı çekti ve bağırdı.,fiziksel
"Çok üzgünüm, bana kötü sözler söylüyorlar.",duygusal
"Okulda resim yaptım, öğretmenim beğendi.",normal
Biri bana dokundu ve çok korktum.,cinsel
Vurunca duvara çarptım.,fiziksel
Kendimi çok değersiz hissediyorum.,duygusal
Dizim kanadı çünkü biri beni dövdü.,fiziksel
Ağabeyim beni yere itti.,fiziksel
"Bütün gün televizyon izledim, kimse benimle konuşmadı.",ihmal
Dün akşam yatmadan önce kimse iyi geceler demedi.,ihmal
Saçımı çekti ve bağırdı.,fiziksel
Birisi bana garip şeyler gösterdi.,cinsel
"Okulda resim yaptım, öğretmenim beğendi.",normal
Kendimi çok değersiz hissediyorum.,duygusal
Zorla beni öpmeye çalıştı.,cinsel
Kendimi çok değersiz hissediyorum.,duygusal
Kitap okudum ve çok sevdim.,normal
Bana hiç sarılmıyorlar.,ihmal
Dün akşam yatmadan önce kimse iyi geceler demedi.,ihmal
Arkadaşlarımla oyun oynadım.,normal
Öğretmenim bana vurdu.,fiziksel
Bugün bütün gün evde yalnızdım.,ihmal
Arkadaşlarımla oyun oynadım.,normal
Ağabeyim beni yere itti.,fiziksel
Bugün yine beni aşağıladılar.,duygusal
Kıyafetimi çıkarmamı istedi.,cinsel
Saçımı çekti ve bağırdı.,fiziksel
Kıyafetimi çıkarmamı istedi.,cinsel
"Bütün gün televizyon izledim, kimse benimle konuşmadı.",ihmal
Kıyafetimi çıkarmamı istedi.,cinsel
Dizim kanadı çünkü biri beni dövdü.,fiziksel
Bana hiç sarılmıyorlar.,ihmal
Vurunca duvara çarptım.,fiziksel
Yeni kalem kutumu çok sevdim.,normal
Oyun oynamak bahanesiyle bana dokundu.,cinsel
Gizlice fotoğraf çekmeye çalıştı.,cinsel
Biri bana dokundu ve çok korktum.,cinsel
Babamla sinemaya gittik.,normal
Sınıfta biri beni itip yere düşürdü.,fiziksel
Bir yetişkin beni sertçe itti.,fiziksel
Zorla beni öpmeye çalıştı.,cinsel
"Kolum morardı, biri beni sıkıca tuttu.",fiziksel
"Okulda resim yaptım, öğretmenim beğendi.",normal
Beni okuldan almayı unuttular.,ihmal
Bugün yine beni aşağıladılar.,duygusal
Bir yetişkin beni sertçe itti.,fiziksel
Birisi bana garip şeyler gösterdi.,cinsel
Annemle birlikte kek yaptık.,normal
Beni sürekli eleştiriyor.,duygusal
Çok hastaydım ama doktora gitmedik.,ihmal
Ağabeyim beni yere itti.,fiziksel
Sınıfta biri beni itip yere düşürdü.,fiziksel
"Onunla konuşmamı istemiyorum, kötü hissediyorum.",cinsel
Sınıfta biri beni itip yere düşürdü.,fiziksel
Kendimi çok değersiz hissediyorum.,duygusal
Bana hiç sarılmıyorlar.,ihmal
Anneme bir şey söyledim ama bağırdı.,duygusal
Beni kimse sevmiyor gibi hissediyorum.,duygusal
Kardeşimle lego oynadım.,normal
Kendimi çok değersiz hissediyorum.,duygusal
Öğretmenim bana vurdu.,fiziksel
Yeni kalem kutumu çok sevdim.,normal
Birisi bana garip şeyler gösterdi.,cinsel
Bugün parkta çok eğlendim.,normal
Karnım aç ama evde kimse yok.,ihmal
Bir yetişkin beni sertçe itti.,fiziksel
Dün akşam yatmadan önce kimse iyi geceler demedi.,ihmal
Babamla sinemaya gittik.,normal
Kardeşimle lego oynadım.,normal
Herkes bana kötü davranıyor.,duygusal
Karnım çok acıyor çünkü biri bana vurdu.,fiziksel
Beni kimse sevmiyor gibi hissediyorum.,duygusal
Kimse bana yemek yapmadı.,ihmal
Anneme bir şey söyledim ama bağırdı.,duygusal
"Onunla konuşmamı istemiyorum, kötü hissediyorum.",cinsel
Kıyafetimi çıkarmamı istedi.,cinsel
Bugün bütün gün evde yalnızdım.,ihmal
Bugün yine beni aşağıladılar.,duygusal
Anneme bir şey söyledim ama bağırdı.,duygusal
Karnım çok acıyor çünkü biri bana vurdu.,fiziksel
Herkes bana kötü davranıyor.,duygusal
Kıyafetimi çıkarmamı istedi.,cinsel
Korkuyorum çünkü bağırıyorlar.,duygusal
Ağabeyim beni yere itti.,fiziksel
Birisi bana garip şeyler gösterdi.,cinsel
"Yüzme kursuna gittim, eğlenceliydi.",normal
Ağabeyim beni yere itti.,fiziksel
Sınıfta biri beni itip yere düşürdü.,fiziksel
Üşüyorum ama kimse ilgilenmiyor.,ihmal
Anneme bir şey söyledim ama bağırdı.,duygusal
Kendimi çok değersiz hissediyorum.,duygusal
Kimse bana yemek yapmadı.,ihmal
Babam bana tokat attı.,fiziksel
"Yüzme kursuna gittim, eğlenceliydi.",normal
Annemle birlikte kek yaptık.,normal
Bugün yine beni aşağıladılar.,duygusal
Çok hastaydım ama doktora gitmedik.,ihmal
Bana hiç sarılmıyorlar.,ihmal
Bugün yine beni aşağıladılar.,duygusal
Kıyafetimi çıkarmamı istedi.,cinsel
Beni kimse sevmiyor gibi hissediyorum.,duygusal
Babam bana tokat attı.,fiziksel
Hiçbir şeyi doğru yapamıyorum diyorlar.,duygusal
Odam çok kirli ama yardım eden yok.,ihmal
Kendimi çok değersiz hissediyorum.,duygusal
Öğretmenim bana vurdu.,fiziksel
"Çok üzgünüm, bana kötü sözler söylüyorlar.",duygusal
Ağabeyim beni yere itti.,fiziksel
Kitap okudum ve çok sevdim.,normal
Bana hiç sarılmıyorlar.,ihmal
Biri bana dokundu ve çok korktum.,cinsel
Gizlice fotoğraf çekmeye çalıştı.,cinsel
Pikniğe gittik ve top oynadık.,normal
Bugün parkta çok eğlendim.,normal
Zorla beni öpmeye çalıştı.,cinsel
Kardeşimle lego oynadım.,normal
Oyun oynamak bahanesiyle bana dokundu.,cinsel
Bana kötü yerlerinden bahsetti.,cinsel
Kıyafetimi çıkarmamı istedi.,cinsel
Bugün parkta çok eğlendim.,normal
Babam bana tokat attı.,fiziksel
Saçımı çekti ve bağırdı.,fiziksel
"Onunla konuşmamı istemiyorum, kötü hissediyorum.",cinsel
"Bütün gün televizyon izledim, kimse benimle konuşmadı.",ihmal
"Kolum morardı, biri beni sıkıca tuttu.",fiziksel
Bana kötü yerlerinden bahsetti.,cinsel
Karnım aç ama evde kimse yok.,ihmal
Bana hiç sarılmıyorlar.,ihmal
"Çok üzgünüm, bana kötü sözler söylüyorlar.",duygusal
Yeni kalem kutumu çok sevdim.,normal
Dün akşam yatmadan önce kimse iyi geceler demedi.,ihmal
Gizlice fotoğraf çekmeye çalıştı.,cinsel
Karnım çok acıyor çünkü biri bana vurdu.,fiziksel
"Bütün gün televizyon izledim, kimse benimle konuşmadı.",ihmal
Saçımı çekti ve bağırdı.,fiziksel
"Okulda resim yaptım, öğretmenim beğendi.",normal
Saçımı çekti ve bağırdı.,fiziksel
Korkuyorum çünkü bağırıyorlar.,duygusal
Sınıfta biri beni itip yere düşürdü.,fiziksel
Beni rahatsız eden sorular sordu.,cinsel
Annemle birlikte kek yaptık.,normal
Beni rahatsız eden sorular sordu.,cinsel
"Yüzme kursuna gittim, eğlenceliydi.",normal
Kitap okudum ve çok sevdim.,normal
Bugün bütün gün evde yalnızdım.,ihmal
Karnım çok acıyor çünkü biri bana vurdu.,fiziksel
Birisi bana garip şeyler gösterdi.,cinsel
Beni kimse sevmiyor gibi hissediyorum.,duygusal
Odam çok kirli ama yardım eden yok.,ihmal
Kendimi çok değersiz hissediyorum.,duygusal
Bugün bütün gün evde yalnızdım.,ihmal
Beni rahatsız eden sorular sordu.,cinsel
Kendimi çok değersiz hissediyorum.,duygusal
Oyun oynamak bahanesiyle bana dokundu.,cinsel
Ağabeyim beni yere itti.,fiziksel
Pikniğe gittik ve top oynadık.,normal
Babamla sinemaya gittik.,normal
Çok hastaydım ama doktora gitmedik.,ihmal
Karnım çok acıyor çünkü biri bana vurdu.,fiziksel
"Yüzme kursuna gittim, eğlenceliydi.",normal
Anneme bir şey söyledim ama bağırdı.,duygusal
Annemle birlikte kek yaptık.,normal
"Kolum morardı, biri beni sıkıca tuttu.",fiziksel
Bana hiç sarılmıyorlar.,ihmal
Arkadaşlarımla oyun oynadım.,normal
Dizim kanadı çünkü biri beni dövdü.,fiziksel
Çok hastaydım ama doktora gitmedik.,ihmal
Bugün yine beni aşağıladılar.,duygusal
Gizli bir şekilde odama geldi.,cinsel
Korkuyorum çünkü bağırıyorlar.,duygusal
Pikniğe gittik ve top oynadık.,normal
Kendimi çok değersiz hissediyorum.,duygusal
Kardeşimle lego oynadım.,normal
Kıyafetimi çıkarmamı istedi.,cinsel
Kitap okudum ve çok sevdim.,normal
Babamla sinemaya gittik.,normal
Saçımı çekti ve bağırdı.,fiziksel
Karnım çok acıyor çünkü biri bana vurdu.,fiziksel
Oyun oynamak bahanesiyle bana dokundu.,cinsel
Dizim kanadı çünkü biri beni dövdü.,fiziksel
Biri bana dokundu ve çok korktum.,cinsel
Kendimi çok değersiz hissediyorum.,duygusal
Sınıfta biri beni itip yere düşürdü.,fiziksel
Gizli bir şekilde odama geldi.,cinsel
Bana hiç sarılmıyorlar.,ihmal
Bugün yine beni aşağıladılar.,duygusal
Biri bana dokundu ve çok korktum.,cinsel
Dün akşam yatmadan önce kimse iyi geceler demedi.,ihmal
Herkes bana kötü davranıyor.,duygusal
Gizlice fotoğraf çekmeye çalıştı.,cinsel
Hiçbir şeyi doğru yapamıyorum diyorlar.,duygusal
Beni rahatsız eden sorular sordu.,cinsel
Arkadaşlarımla oyun oynadım.,normal
Ağabeyim beni yere itti.,fiziksel
Bir yetişkin beni sertçe itti.,fiziksel
Babam bana tokat attı.,fiziksel
Anneme bir şey söyledim ama bağırdı.,duygusal
Zorla beni öpmeye çalıştı.,cinsel
Arkadaşlarımla oyun oynadım.,normal
Çok hastaydım ama doktora gitmedik.,ihmal
Birisi bana garip şeyler gösterdi.,cinsel
Odam çok kirli ama yardım eden yok.,ihmal
Babam bana tokat attı.,fiziksel
Çok hastaydım ama doktora gitmedik.,ihmal
Karnım çok acıyor çünkü biri bana vurdu.,fiziksel
Beni rahatsız eden sorular sordu.,cinsel
Öğretmenim bana vurdu.,fiziksel
Kıyafetimi çıkarmamı istedi.,cinsel
Gizli bir şekilde odama geldi.,cinsel
Anneme bir şey söyledim ama bağırdı.,duygusal
Gizli bir şekilde odama geldi.,cinsel
Bugün yine beni aşağıladılar.,duygusal
Ağabeyim beni yere itti.,fiziksel
Öğretmenim bana vurdu.,fiziksel
Kendimi çok değersiz hissediyorum.,duygusal
Kitap okudum ve çok sevdim.,normal
Odam çok kirli ama yardım eden yok.,ihmal
Bana kötü yerlerinden bahsetti.,cinsel
Babamla sinemaya gittik.,normal
Beni rahatsız eden sorular sordu.,cinsel
Bana kötü yerlerinden bahsetti.,cinsel
"Onunla konuşmamı istemiyorum, kötü hissediyorum.",cinsel
Yeni kalem kutumu çok sevdim.,normal
Pikniğe gittik ve top oynadık.,normal
Kendimi çok değersiz hissediyorum.,duygusal
Bugün parkta çok eğlendim.,normal
Bir yetişkin beni sertçe itti.,fiziksel
"Çok üzgünüm, bana kötü sözler söylüyorlar.",duygusal
Pikniğe gittik ve top oynadık.,normal
Kendimi çok değersiz hissediyorum.,duygusal
"Bütün gün televizyon izledim, kimse benimle konuşmadı.",ihmal
Gizlice fotoğraf çekmeye çalıştı.,cinsel
"Çok üzgünüm, bana kötü sözler söylüyorlar.",duygusal
Anneme bir şey söyledim ama bağırdı.,duygusal
Hiçbir şeyi doğru yapamıyorum diyorlar.,duygusal
Üşüyorum ama kimse ilgilenmiyor.,ihmal
Annemle birlikte kek yaptık.,normal
Vurunca duvara çarptım.,fiziksel
Bana kötü yerlerinden bahsetti.,cinsel
Birisi bana garip şeyler gösterdi.,cinsel
Sınıfta biri beni itip yere düşürdü.,fiziksel
Saçımı çekti ve bağırdı.,fiziksel
Odam çok kirli ama yardım eden yok.,ihmal
"Yüzme kursuna gittim, eğlenceliydi.",normal
Hiçbir şeyi doğru yapamıyorum diyorlar.,duygusal
Arkadaşlarımla oyun oynadım.,normal
Karnım aç ama evde kimse yok.,ihmal
"Okulda resim yaptım, öğretmenim beğendi.",normal
Vurunca duvara çarptım.,fiziksel
Odam çok kirli ama yardım eden yok.,ihmal
Beni sürekli eleştiriyor.,duygusal
Herkes bana kötü davranıyor.,duygusal
"Bütün gün televizyon izledim, kimse benimle konuşmadı.",ihmal
"Kolum morardı, biri beni sıkıca tuttu.",fiziksel
"Okulda resim yaptım, öğretmenim beğendi.",normal
Üşüyorum ama kimse ilgilenmiyor.,ihmal
"Okulda resim yaptım, öğretmenim beğendi.",normal
Babam bana tokat attı.,fiziksel
Karnım çok acıyor çünkü biri bana vurdu.,fiziksel
Beni sürekli eleştiriyor.,duygusal
Odam çok kirli ama yardım eden yok.,ihmal
Pikniğe gittik ve top oynadık.,normal
Pikniğe gittik ve top oynadık.,normal
Kardeşimle lego oynadım.,normal
Bana kötü yerlerinden bahsetti.,cinsel
Kıyafetimi çıkarmamı istedi.,cinsel
Bana hiç sarılmıyorlar.,ihmal
Anneme bir şey söyledim ama bağırdı.,duygusal
"Çok üzgünüm, bana kötü sözler söylüyorlar.",duygusal
Birisi bana garip şeyler gösterdi.,cinsel
Hiçbir şeyi doğru yapamıyorum diyorlar.,duygusal
"Yüzme kursuna gittim, eğlenceliydi.",normal
Bugün yine beni aşağıladılar.,duygusal
Beni okuldan almayı unuttular.,ihmal
Beni kimse sevmiyor gibi hissediyorum.,duygusal
Kendimi çok değersiz hissediyorum.,duygusal
Babam bana tokat attı.,fiziksel
Oyun oynamak bahanesiyle bana dokundu.,cinsel
Öğretmenim bana vurdu.,fiziksel
Bugün parkta çok eğlendim.,normal
Pikniğe gittik ve top oynadık.,normal
Üşüyorum ama kimse ilgilenmiyor.,ihmal
Kardeşimle lego oynadım.,normal
"Çok üzgünüm, bana kötü sözler söylüyorlar.",duygusal
Babam bana tokat attı.,fiziksel
Beni sürekli eleştiriyor.,duygusal
"Kolum morardı, biri beni sıkıca tuttu.",fiziksel
Biri bana dokundu ve çok korktum.,cinsel
Kıyafetimi çıkarmamı istedi.,cinsel
"Çok üzgünüm, bana kötü sözler söylüyorlar.",duygusal
Kitap okudum ve çok sevdim.,normal
Babam bana tokat attı.,fiziksel
"Yüzme kursuna gittim, eğlenceliydi.",normal
Bana 'aptal' dedi.,duygusal
Kitap okudum ve çok sevdim.,normal
Kimse bana yemek yapmadı.,ihmal
Beni okuldan almayı unuttular.,ihmal
Bugün yine beni aşağıladılar.,duygusal
Biri bana dokundu ve çok korktum.,cinsel
Sınıfta biri beni itip yere düşürdü.,fiziksel
Saçımı çekti ve bağırdı.,fiziksel
Herkes bana kötü davranıyor.,duygusal
Beni rahatsız eden sorular sordu.,cinsel
Bugün yine beni aşağıladılar.,duygusal
Bir yetişkin beni sertçe itti.,fiziksel
Bana hiç sarılmıyorlar.,ihmal
Saçımı çekti ve bağırdı.,fiziksel
Üşüyorum ama kimse ilgilenmiyor.,ihmal
Biri bana dokundu ve çok korktum.,cinsel
Çok hastaydım ama doktora gitmedik.,ihmal
Anneme bir şey söyledim ama bağırdı.,duygusal
Pikniğe gittik ve top oynadık.,normal
Babamla sinemaya gittik.,normal
Dün akşam yatmadan önce kimse iyi geceler demedi.,ihmal
Odam çok kirli ama yardım eden yok.,ihmal
Beni kimse sevmiyor gibi hissediyorum.,duygusal
Öğretmenim bana vurdu.,fiziksel
Biri bana dokundu ve çok korktum.,cinsel
Oyun oynamak bahanesiyle bana dokundu.,cinsel
Annemle birlikte kek yaptık.,normal
Babamla sinemaya gittik.,normal
Odam çok kirli ama yardım eden yok.,ihmal
Bugün parkta çok eğlendim.,normal
Beni kimse sevmiyor gibi hissediyorum.,duygusal
Bugün yine beni aşağıladılar.,duygusal
Çok hastaydım ama doktora gitmedik.,ihmal
Kendimi çok değersiz hissediyorum.,duygusal
Babamla sinemaya gittik.,normal
Dün akşam yatmadan önce kimse iyi geceler demedi.,ihmal
Beni kimse sevmiyor gibi hissediyorum.,duygusal
Babamla sinemaya gittik.,normal
Dizim kanadı çünkü biri beni dövdü.,fiziksel
Bir yetişkin beni sertçe itti.,fiziksel
Beni rahatsız eden sorular sordu.,cinsel
Biri bana dokundu ve çok korktum.,cinsel
Oyun oynamak bahanesiyle bana dokundu.,cinsel
Gizlice fotoğraf çekmeye çalıştı.,cinsel
Kimse bana yemek yapmadı.,ihmal
Sınıfta biri beni itip yere düşürdü.,fiziksel
Pikniğe gittik ve top oynadık.,normal
Babamla sinemaya gittik.,normal
"Yüzme kursuna gittim, eğlenceliydi.",normal
Birisi bana garip şeyler gösterdi.,cinsel
Saçımı çekti ve bağırdı.,fiziksel
Saçımı çekti ve bağırdı.,fiziksel
Kitap okudum ve çok sevdim.,normal
Oyun oynamak bahanesiyle bana dokundu.,cinsel
Dün akşam yatmadan önce kimse iyi geceler demedi.,ihmal
Anneme bir şey söyledim ama bağırdı.,duygusal
Beni rahatsız eden sorular sordu.,cinsel
Hiçbir şeyi doğru yapamıyorum diyorlar.,duygusal
Birisi bana garip şeyler gösterdi.,cinsel
